recipe_urls,recipe_name,ingredients,ingredients_parsed
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-spring-green-bun-cha/,Chicken & spring green bun cha,"['100 g frozen edamame beans', '1 stick of lemongrass', '5 cm piece of ginger', '1 large fresh red chilli', '1½ tablespoons sesame oil', '1 tablespoon low-salt soy sauce', '2 tablespoons runny honey', '2 tablespoons hoisin sauce', '2 limes', '4 free-range skinless chicken thighs', '1 tablespoon rice wine vinegar', '1 x 225 g packet of vermicelli', '2 large shallots', '2 spring onions', '½ a bunch of fresh Thai basil', '½ a bunch of fresh mint', '3 tablespoons vegetable oil', '200 g baby spinach', '150 g broad beans']",basil bean bean broad chicken edamame freerange ginger hoisin lemongrass lime lowsalt mint onion packet rice sesame shallot soy spinach thigh vegetable vermicelli wine
https://www.jamieoliver.com/recipes/fish-recipes/salmon-with-rhubarb-sauce-tarragon-mayo/,Salmon with rhubarb sauce & tarragon mayo,"['1 x 2.5 kg whole salmon , gutted, scaled, from sustainable sources', '1 onion', '2 carrots', '2 sticks of celery', '3 fresh bay leaves', '1 tablespoon black peppercorns', '1 tablespoon pink peppercorns', 'a few sprigs each of fresh flat-leaf parsley, tarragon, chervil and mint', 'PICKLED RED ONIONS', '2 small red onions', '4 tablespoons red wine vinegar', 'RHUBARB SAUCE', '5 sticks of forced rhubarb', '1 small eating apple', '2 tablespoons runny honey', '1 fresh bay leaf', '3 whole cloves', '1 splash of red wine vinegar', '1 orange', 'MAYONNAISE', '200 g fresh tarragon', '300 ml oil (a mixture of olive and vegetable oil works best)', '2 large free-range egg yolks', '1 heaped teaspoon Dijon mustard', '1-2 tablespoons white wine vinegar', '½ a lemon']",apple bay bay best carrot celery chervil each eating egg flatleaf forced freerange gutted lemon mayonnaise mint mixture mustard onion onion onion orange pickled pink rhubarb rhubarb salmon scaled tarragon tarragon vegetable wine wine wine work yolk
https://www.jamieoliver.com/recipes/chicken-recipes/super-simple-chicken-curry-traybake/,Super-simple chicken curry traybake,"['1 x 1 kg butternut pumpkin', '2 onions', '200 g cherry tomatoes', '8 skinless boneless free-range chicken thighs', '300 g brown basmati rice', '1 x 400 g tin of light coconut milk', '1 lime', '1 fresh green chilli', 'CURRY PASTE', '3 cloves of garlic', '5cm piece of ginger', '2 teaspoons cumin seeds', '2 teaspoons coriander seeds', '1 teaspoon turmeric', '2 tesapoons garam masala', '1 teaspoon chilli powder', 'vegetable oil', '½ a bunch of fresh coriander']",butternut chicken coconut cumin curry freerange garlic ginger lime masala milk onion paste pumpkin rice tesapoons thigh tomato vegetable
https://www.jamieoliver.com/recipes/lamb-recipes/rosemary-garlic-lamb-shoulder/,Rosemary & garlic lamb shoulder,"['1 x 2 kg lamb or hogget shoulder , bone in', '1 bunch of fresh rosemary', '1 bulb of garlic', '2 teaspoons English mustard', 'olive oil', '6 red onions', '4 tablespoons balsamic vinegar', '1 tablespoon plain flour', '1 splash of red wine , optional', 'ROOT VEG MASH', '400 g carrots', '2 cloves of garlic', '400 g floury potatoes', '400 g parsnips', 'extra virgin olive oil']",carrot flour floury garlic garlic hogget lamb mash mustard onion parsnip potato veg wine
https://www.jamieoliver.com/recipes/fish-recipes/roasted-salmon-summer-veg-traybake/,Roasted salmon & veg traybake,"['400 g baby potatoes', '200 g green beans', '1 bunch of fresh basil', '200 g cherry tomatoes', '10 black olives (stone in)', 'olive oil', '4 x 120 g salmon fillets, skin on, scaled and pin-boned, from sustainable sources', '1½ lemons', '½ a small clove of garlic', '½ teaspoon Dijon mustard', '4 tablespoons Greek yoghurt', 'extra virgin olive oil']",basil bean fillet garlic greek lemon mustard pinboned potato salmon scaled stone tomato yoghurt
https://www.jamieoliver.com/recipes/seafood-recipes/sticky-sesame-prawns/,Sticky sesame prawns,"['2 carrots', '½ a cucumber', '100 g snow peas', '200 g tenderstem broccoli', '300 g fine rice noodles', '3 limes', '2 tablespoons sesame seeds', 'vegetable oil', '16 large raw shell-on green banana king prawns, from sustainable sources', '2 spring onions', '1 fresh red chilli', '1 bunch of fresh coriander', 'SAUCE', '5cm piece of ginger', '3 cloves of garlic', '2 spring onions', '2 tablespoons hot chilli sauce', '200 ml fresh cloudy apple juice', '2 tablespoons runny honey', '1 tablespoon sweet miso']",apple banana broccoli carrot cloudy cucumber garlic ginger king lime miso noodle onion onion pea prawn rice sesame shellon snow tenderstem vegetable
https://www.jamieoliver.com/recipes/fish-recipes/dab-asparagus-bake/,Dab & asparagus bake,"['1 kg new potatoes', 'olive oil', '1 lemon', '½ a bunch of fresh dill', '6 x 120 g dab fillets, from sustainable sources', '220 g cooked peeled prawns, from sustainable sources', '200 g Greek-style yoghurt', '150 g mature Cheddar cheese', '1 teaspoon English mustard', '1 bunch of asparagus']",asparagus cheddar cheese dab fillet greekstyle lemon mature mustard potato prawn yoghurt
https://www.jamieoliver.com/recipes/pasta-recipes/sausage-pasta-bake/,Sausage pasta bake,"['3 cloves of garlic', '50 g mature Cheddar cheese', '50 g stale bread', '2 teaspoons dried oregano', 'olive oil', '4 higher-welfare sausages', '1 pinch of dried chilli flakes', '3 x 400 g tins of quality plum tomatoes', '400 g dried rigatoni']",bread cheddar cheese garlic higherwelfare mature plum rigatoni sausage stale tomato
https://www.jamieoliver.com/recipes/chicken-recipes/spicy-sticky-chicken/,Spicy sticky chicken,"['3 fresh red chillies', '2 onions', '4 cloves of garlic', '4 large plum tomatoes', '1 bunch of fresh coriander', '4 large free-range chicken legs, skin on', 'olive oil', '2 teaspoons garam masala', '1 tablespoon crumbled dried curry leaves', '1 tablespoon mustard seeds', '2 tablespoons white wine vinegar', 'fat-free natural yoghurt']",chicken curry fatfree freerange garlic masala mustard onion plum tomato wine yoghurt
https://www.jamieoliver.com/recipes/game-recipes/bacon-wrapped-roast-partridge-pork-stuffing-lentils/,"Bacon-wrapped roast partridge, pork stuffing & lentils","['2 sprigs of fresh sage leaves', '1 tablespoon dried cranberries', '1 red onion', '100 g higher-welfare minced pork shoulder', '10 vac-packed chestnuts', '4 partridges', 'olive oil', '10 thin rashers of higher-welfare pancetta or smoked streaky bacon', '½ a bunch of fresh thyme', '1 small bottle of good British ale', '250 g green or puy lentils', 'a few sprigs of fresh rosemary', '4 fresh bay leaves', '2-3 cloves of garlic', '1-2 cherry tomatoes , optional', 'extra virgin olive oil', '2 tablespoons red wine vinegar', '100 g baby spinach', '2-3 tablespoons quality blueberry jam', 'Greek yoghurt']",ale bacon bay blueberry british cranberry garlic greek higherwelfare higherwelfare jam lentil minced onion pancetta partridge pork puy spinach tomato vacpacked wine yoghurt
https://www.jamieoliver.com/recipes/game-recipes/slow-cooked-pigeon/,Slow-cooked pigeon,"['2 small onions', '2 carrots', '2 cloves of garlic', '4 pigeons', '4 sprigs of fresh flat-leaf parsley', '8 tablespoons olive oil', '2 tablespoons plain flour', '250 ml dry white wine', '750 ml organic chicken stock']",carrot chicken flatleaf flour garlic onion pigeon stock wine
https://www.jamieoliver.com/recipes/vegetables-recipes/farro-cauliflower-amp-asparagus-salad/,"Farro, cauliflower & asparagus salad","['200 g farro (see tip)', '1 cauliflower', '250 g asparagus', 'olive oil', '4 large free-range eggs', '2 tablespoons pine nuts', '3 tablespoons raisins', '1 handful of beetroot leaves, or other small leaves', 'HERB DRESSING', 'a few sprigs of fresh dill', 'a few sprigs of fresh flat-leaf parsley', 'a few fresh chives', '90 ml extra virgin olive oil', '2 tablespoons red wine vinegar']",asparagus beetroot cauliflower chive egg farro flatleaf freerange other raisin see tip wine
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-lentil-salad-with-caper-dressing/,Chicken & lentil salad with caper dressing,"['1 x 1.6 kg whole free-range chicken', '1 lemon', 'olive oil', '150 g cooked lentils', '4 handfuls of baby Swiss chard or other small leaves', 'CAPER DRESSING', '3 tablespoons capers', '½ a lemon', 'extra virgin olive oil', '3 tablespoons thick Greek-style yoghurt']",chard chicken freerange greekstyle lemon lemon lentil other swiss yoghurt
https://www.jamieoliver.com/recipes/game-recipes/chichinga-suya-goat-kebabs/,Chichinga: suya goat kebabs,"['KEBABS', '450 g higher-welfare boneless leg of kid goat , diced', '1 large red onion', '1-2 red, green or yellow peppers (mixed colours if possible)', 'groundnut or vegetable oil', 'a few sprigs of fresh coriander', 'SPICE RUB', '125 g roasted peanuts', '3 cloves of garlic', '5cm piece of ginger', '1 teaspoon cayenne pepper or red chilli flakes (for extra heat)', '1 teaspoon smoked paprika', '2 tablespoons groundnut or vegetable oil']",garlic ginger goat heat higherwelfare kebab kid onion peanut possible rub vegetable vegetable
https://www.jamieoliver.com/recipes/game-recipes/goat-ragu/,Goat ragù,"['2 onions', '3 cloves of garlic', '2 sprigs of fresh rosemary', '10 large ripe plum tomatoes or 1 x 400g tin of plum tomatoes', '1 tablespoon rice bran oil', '3 fresh bay leaves', '1 tablespoon red chilli flakes', '1 teaspoon ground nutmeg', '1 teaspoon dried oregano or mixed herbs', '1 teaspoon sugar', '450 g higher-welfare leg of kid goat , diced (ask your butcher to do this)', '150 ml red wine', '2 tablespoons tomato purée', '175 ml beef stock', '2 carrots', '2 heads of broccoli', '2 cloves of garlic', '25 g butter', 'a few sprigs of fresh basil']",basil bay beef bran broccoli butcher butter carrot do garlic garlic goat higherwelfare kid onion plum plum puree rice stock sugar this tomato tomato tomato wine
https://www.jamieoliver.com/recipes/game-recipes/ghanaian-goat-shoko/,Ghanaian goat shoko,"['2 medium onions', '4 cloves of garlic', '5cm piece of ginger', '1.5 kg ripe plum tomatoes or 1 x 400g tin of plum tomatoes', 'rapeseed or vegetable oil', '4 fresh Serrano chillies', '1 green pepper', '450 g higher-welfare boneless goat shoulder , cubed', '1 pierced Scotch bonnet , optional', '150 ml organic bone broth , or beef stock', '150 g baby spinach', '3 sprigs of fresh coriander']",beef bonnet broth garlic ginger goat higherwelfare onion pierced plum plum rapeseed scotch serrano spinach stock tomato tomato vegetable
https://www.jamieoliver.com/recipes/vegetables-recipes/asian-vegetable-broth/,Asian vegetable broth,"['3 cloves of garlic', '5cm piece of ginger', '200 g mixed Asian greens , such as baby pak choi, choy sum, Chinese cabbage', '2 spring onions', '1 fresh red chilli', '5 sprigs of fresh Thai basil', '1 stick of lemongrass', '2 star anise', '800 ml clear organic vegetable stock', '1 teaspoon fish sauce , (optional)', '1 teaspooon soy sauce', '1 small punnet shiso cress', '1 lime']",asian basil cabbage choi choy clear cress fish garlic ginger lemongrass lime onion pak shiso soy star stock sum teaspooon vegetable
https://www.jamieoliver.com/recipes/chicken-recipes/hot-sour-chicken-broth/,Hot & sour chicken broth,"['2 shallots', '3 sticks of lemongrass', '5 cm ginger', '2 cloves of garlic', '1-2 fresh red chillies', '½ a bunch of fresh coriander , (15g)', '1 bunch of spring onions', '2 free-range chicken breasts', 'groundnut oil', '1.75 litres light organic chicken or vegetable stock', 'fish sauce', '3 limes', '1 large handful of beansprouts , (ready to eat)']",beansprouts breast chicken chicken eat fish freerange garlic ginger lemongrass lime onion ready shallot stock vegetable
https://www.jamieoliver.com/recipes/eggs-recipes/sweet-potato-blue-cheese-frittata/,Sweet potato & blue cheese frittata,"['1 large sweet potato', '3 tablespoons olive oil', '2 medium red onions', '6 large free-range eggs', '100 g blue cheese', '1 whole nutmeg , for grating']",blue cheese egg freerange onion potato
https://www.jamieoliver.com/recipes/vegetables-recipes/butternut-squash-dal/,Butternut squash dal,"['2 small onions', 'groundnut oil', '200 g quick-cook yellow split peas', '800 g butternut squash', '1 dried chilli', '1 teaspoon cumin seeds', '1 teaspoon coriander seeds', '2 cloves of garlic', '1 teaspoon turmeric', '2 tablespoons creamed coconut', '1 fresh red chilli', '10 curry leaves', '2 teaspoons mustard seeds']",butternut coconut creamed cumin curry garlic mustard onion pea quickcook squash
https://www.jamieoliver.com/recipes/pasta-recipes/spinach-lasagne/,Spinach lasagne,"['70 g unsalted butter', '50 g plain flour', '800 ml milk', '1 fresh bay leaf', '800 g spinach', '200 g ricotta cheese', '1 whole nutmeg , for grating', '300 g fresh lasagne sheets', '100 g Parmesan cheese']",bay butter cheese cheese flour lasagne milk parmesan ricotta sheet spinach
https://www.jamieoliver.com/recipes/vegetables-recipes/potato-rostis-with-beetroot-horseradish/,Potato rostis with beetroot horseradish,"['2 large potatoes', '½ a red onion', '1 clove of garlic', '1½ teaspoons cumin seeds', '3 tablespoons vegetable oil', '2 medium beetroots', '2 tablespoons creamed horseradish']",beetroot creamed cumin garlic horseradish onion potato vegetable
https://www.jamieoliver.com/recipes/lamb-recipes/irish-stew/,Irish stew,"['50 g butter', '8 lamb chump chops', '3 onions', '2 carrots', '2 large potatoes', '6 sprigs of fresh thyme', '3 fresh bay leaves', '150 g pearl barley']",barley bay butter carrot chop chump lamb onion pearl potato
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-noodle-soup/,Chicken noodle soup,"['1 celery heart', '200 g small carrots', '100 g baby leeks', '2 cloves of garlic', '200 g small onions', '5 cm piece of ginger', '1 x 1.4 kg whole free-range chicken', '2-3 fresh bay leaves', '1 handful of fresh parsley stalks', 'dry sherry', '1 pinch of saffron', 'sweet ginger vinegar , optional', '300 g mixed fine pasta shapes']",bay carrot celery chicken freerange garlic ginger ginger heart leek onion pasta shape
https://www.jamieoliver.com/recipes/vegetables-recipes/miso-soup-with-tofu-cabbage/,Miso soup with tofu & cabbage,"['750 ml organic chicken or vegetable stock', '3cm piece of ginger', '2 cloves of garlic', '1 fresh red chilli', '½ savoy cabbage', '1 carrot', '2 tablespoons miso paste', 'low-salt soy sauce', '100 g silken tofu']",cabbage carrot chicken garlic ginger lowsalt miso paste savoy silken soy stock tofu vegetable
https://www.jamieoliver.com/recipes/bread-recipes/easy-spelt-pizza/,Easy spelt pizza,"['200 g wholegrain spelt flour , plus extra to dust', '2 teaspoons gluten-free baking powder', '½ tesapoon sea salt', '¼ teaspoon sugar', '100 ml buttermilk', '1 tablespoons sunflower oil', '1 large free-range egg', '1 shallot', 'quality smoked salmon , from sustainable sources', '150 g ricotta cheese', '50 g rocket', '2 teaspoons baby capers', '1 wedge of lemon']",buttermilk cheese dust egg flour freerange glutenfree lemon ricotta salmon shallot spelt sugar sunflower tesapoon wholegrain
https://www.jamieoliver.com/recipes/vegetables-recipes/sweet-potato-white-bean-chilli/,Sweet potato & white bean chilli,"['2 medium sweet potatoes', 'olive oil', '2 teaspoons ground cinnamon', '1 tablespoon ground cumin', '1 teaspoon smoked paprika', '1 large onion', '1 bunch of fresh coriander', '1 fresh red chilli', '2 red peppers', '1 yellow pepper', '1 x 400 g tin of cannellini beans', '1 x 400 g tin of tomatoes']",bean cannellini cumin onion potato tomato
https://www.jamieoliver.com/recipes/seafood-recipes/clear-asian-noodle-soup-with-prawns/,Clear Asian noodle soup with prawns,"['2 large free-range eggs , (I use Burford Brown)', '250 g brown rice noodles', '3cm piece of ginger', '2 fresh hot Thai chillies', '2 litres organic chicken stock', '2 tablespoons low-salt soy sauce', '2 cloves of garlic', '2 star anise', '6 cloves', '100 g runner beans', '1 carrot', '200 g cooked peeled king prawns , from sustainable sources', '6 radishes', '4 spring onions', '2 tablespoons sesame seeds']",bean burford carrot chicken egg freerange garlic ginger i king lowsalt noodle onion prawn radish rice runner sesame soy star stock use
